family,seed,variant,variant_label,item_id,country,contrast_country,topic,year,target_correct,contrast_correct,exact_pair_success,margin_switch_success,target_margin,contrast_margin
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a holiday message referred to the official residence from which the head of government addressed the nation. which residence was it?', 'kenya', 'kenya', 'united kingdom', 'public life and holidays', '2010')",Kenya,United Kingdom,Public life and holidays,2010,0.0,1.0,0.0,0.0,-1.9066721595553613,1.9066721595553613
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a holiday notice said workers would get a substitute day because the celebration fell on a weekend. which day was typically granted?', 'ghana', 'ghana', 'united kingdom', 'public life and holidays', '2014')",Ghana,United Kingdom,Public life and holidays,2014,0.0,1.0,0.0,0.0,-3.1961130413172834,3.1961130413172834
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a holiday parade was organized on the main ceremonial grounds known by what name?', 'ghana', 'ghana', 'united kingdom', 'public life and holidays', '2015')",Ghana,United Kingdom,Public life and holidays,2015,0.0,0.0,0.0,0.0,0.8548151463580416,-0.8548151463580416
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a holiday shopping piece said many people were buying chocolate eggs and hot cross buns ahead of which holiday?', 'united kingdom', 'united kingdom', 'united states', 'public life and holidays', '2024')",United Kingdom,United States,Public life and holidays,2024,0.0,0.0,0.0,0.0,-3.25,3.25
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a holiday weather bulletin for beachgoers and pilgrims came from which national weather agency?', 'philippines', 'philippines', 'united states', 'public life and holidays', '2012')",Philippines,United States,Public life and holidays,2012,0.0,0.0,0.0,0.0,0.5540468541209527,-0.5540468541209527
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a jewelry retail article cited the best-known listed chain serving mainland tourists and local shoppers. which company was most likely named?', 'hong kong', 'hong kong', 'united kingdom', 'economy and business', '2014')",Hong Kong,United Kingdom,Economy and business,2014,0.0,0.0,0.0,0.0,0.06391867497630854,-0.06391867497630854
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a legal affairs report said the prosecution was led by which official?', 'hong kong', 'hong kong', 'united kingdom', 'public life and holidays', '2019')",Hong Kong,United Kingdom,Public life and holidays,2019,0.0,0.0,0.0,0.0,-0.38682288119380814,0.38682288119380814
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a lifestyle article praises a spicy shredded side dish made with coconut, chili, and lime. which name fits best?', 'sri lanka', 'sri lanka', 'india', 'media and culture', '2024')",Sri Lanka,India,Media and culture,2024,0.0,0.0,0.0,0.0,0.24095575677670045,-0.24095575677670045
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a literary obituary refers to the author of a famous anti-colonial novel often taught in schools. which writer was it?', 'tanzania', 'tanzania', 'united kingdom', 'media and culture', '2014')",Tanzania,United Kingdom,Media and culture,2014,0.0,0.0,0.0,0.0,-0.9434150424878722,0.9434150424878722
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a local entertainment article about a top actress known for romantic dramas would most likely mention whom?', 'malaysia', 'malaysia', 'united kingdom', 'media and culture', '2015')",Malaysia,United Kingdom,Media and culture,2015,0.0,1.0,0.0,0.0,-0.7328448442955313,0.7328448442955313
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a local government announced road closures for a civic anniversary in the old walled district. which city government was involved?', 'philippines', 'philippines', 'united states', 'public life and holidays', '2013')",Philippines,United States,Public life and holidays,2013,0.0,1.0,0.0,0.0,-1.9451568103034966,1.9451568103034966
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a local news piece said a community was observing the annual ban on drumming and noise ahead of which festival?', 'ghana', 'ghana', 'united kingdom', 'public life and holidays', '2018')",Ghana,United Kingdom,Public life and holidays,2018,0.0,1.0,0.0,0.0,-4.551197161481615,4.551197161481615
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a local paper says a star returned to the pitch for the national team. which sport is most likely meant?', 'canada', 'canada', 'united states', 'sports', '2019')",Canada,United States,Sports,2019,0.0,1.0,0.0,0.0,-3.755742027544856,3.755742027544856
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a local-government article said officials met at a regional capital. which town or city was named?', 'jamaica', 'jamaica', 'united states', 'geography and infrastructure', '2010')",Jamaica,United States,Geography and infrastructure,2010,0.0,0.0,0.0,0.0,9.556897404664284,-9.556897404664284
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a local-government report said refuse collection in a city was overseen by which urban authority type?', 'ghana', 'ghana', 'united kingdom', 'public life and holidays', '2018')",Ghana,United Kingdom,Public life and holidays,2018,0.0,1.0,0.0,0.0,-2.365021167901072,2.365021167901072
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', ""a long-running university strike was led by which lecturers' union?"", 'nigeria', 'nigeria', 'united kingdom', 'public life and holidays', '2022')",Nigeria,United Kingdom,Public life and holidays,2022,0.0,1.0,0.0,0.0,-0.814618402277036,0.814618402277036
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a macro story says the government kept capital spending elevated while watching the fiscal deficit target. which annual statement is being discussed?', 'india', 'india', 'united kingdom', 'economy and business', '2024')",India,United Kingdom,Economy and business,2024,0.0,0.0,0.0,0.0,1.5241247526473574,-1.5241247526473574
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', ""a magazine profiles the country's best-known annual literary gathering held in a historic city. which festival is most likely meant?"", 'india', 'india', 'united kingdom', 'media and culture', '2016')",India,United Kingdom,Media and culture,2016,0.0,0.0,0.0,0.0,3.4448485811398775,-3.4448485811398775
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major airport serving the capital region is commonly identified by which place name?', 'philippines', 'philippines', 'united states', 'geography and infrastructure', '2012')",Philippines,United States,Geography and infrastructure,2012,0.0,0.0,0.0,0.0,6.885731443594319,-6.885731443594319
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major broadcaster’s commercial arm reporting ad revenue would be overseen for licensing and standards by which communications regulator?', 'united kingdom', 'united kingdom', 'united states', 'economy and business', '2016')",United Kingdom,United States,Economy and business,2016,0.0,0.0,0.0,0.0,0.2057345043464891,-0.2057345043464891
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major criminal prosecution was brought by which office?', 'ireland', 'ireland', 'united kingdom', 'civic institutions', '2012')",Ireland,United Kingdom,Civic institutions,2012,0.0,0.0,0.0,0.0,0.680748490488357,-0.680748490488357
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major election story said voters were choosing members of the lower house. which body was that?', 'india', 'india', 'united kingdom', 'public life and holidays', '2019')",India,United Kingdom,Public life and holidays,2019,0.0,0.0,0.0,0.0,-2.7497260127910965,2.7497260127910965
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major fertilizer policy reversal dominated headlines after a sudden shift to organic farming. which leader was under pressure over that decision?', 'sri lanka', 'sri lanka', 'india', 'politics and government', '2021')",Sri Lanka,India,Politics and government,2021,0.0,0.0,0.0,0.0,3.880504458155891,-3.880504458155891
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major government announcement was reported from the national capital. which city is that?', 'tanzania', 'tanzania', 'united kingdom', 'geography and infrastructure', '2012')",Tanzania,United Kingdom,Geography and infrastructure,2012,0.0,0.0,0.0,0.0,4.265720859643784,-4.265720859643784
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', ""a major lender announced quarterly results and branch expansion. which bank is most likely being described as the country's largest by assets?"", 'malaysia', 'malaysia', 'united kingdom', 'economy and business', '2012')",Malaysia,United Kingdom,Economy and business,2012,0.0,0.0,0.0,0.0,7.536291703127891,-7.536291703127891
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major parcel or logistics company facing a strike threat would likely be negotiating under the shadow of which conciliation service?', 'united kingdom', 'united kingdom', 'united states', 'economy and business', '2015')",United Kingdom,United States,Economy and business,2015,0.0,0.0,0.0,0.0,-2.761620243746235,2.761620243746235
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major rail project was repeatedly described in news reports as linking the capital with birmingham, manchester and leeds. which city is the capital?', 'united kingdom', 'united kingdom', 'united states', 'geography and infrastructure', '2013')",United Kingdom,United States,Geography and infrastructure,2013,0.0,1.0,0.0,0.0,-7.822608785512065,7.822608785512065
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major story said schools were closing for the autumn mid-term break. what is that break commonly called?', 'united kingdom', 'united kingdom', 'united states', 'public life and holidays', '2023')",United Kingdom,United States,Public life and holidays,2023,0.0,0.0,0.0,0.0,1.313900648833929,-1.313900648833929
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major tax reform was discussed as a single indirect tax replacing many state-level levies. which reform was it?', 'india', 'india', 'united kingdom', 'politics and government', '2021')",India,United Kingdom,Politics and government,2021,0.0,0.0,0.0,0.0,2.9649767301682224,-2.9649767301682224
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a major urban beach and district redevelopment in the capital was often linked to sanitation and tourism. which area was it?', 'ghana', 'ghana', 'united kingdom', 'geography and infrastructure', '2020')",Ghana,United Kingdom,Geography and infrastructure,2020,0.0,1.0,0.0,0.0,-1.0371489041711281,1.0371489041711281
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a marine-protection story said wardens were monitoring the long bay on the southeast coast beside the capital. which harbor was it?', 'jamaica', 'jamaica', 'united states', 'geography and infrastructure', '2010')",Jamaica,United States,Geography and infrastructure,2010,0.0,1.0,0.0,0.0,-3.5412396277395555,3.5412396277395555
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a market analyst says blue-chip counters on the main exchange gained after foreign investor buying. which exchange is being referred to?', 'kenya', 'kenya', 'united kingdom', 'economy and business', '2013')",Kenya,United Kingdom,Economy and business,2013,0.0,0.0,0.0,0.0,-1.6304807421273755,1.6304807421273755
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a market report on the leading mid-cap share index would most likely mention which benchmark?', 'united kingdom', 'united kingdom', 'united states', 'economy and business', '2011')",United Kingdom,United States,Economy and business,2011,0.0,0.0,0.0,0.0,-0.03314563036811924,0.03314563036811924
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a market report says shares rose on the main local bourse. which exchange is it most likely referring to?', 'south africa', 'south africa', 'united kingdom', 'economy and business', '2011')",South Africa,United Kingdom,Economy and business,2011,0.0,0.0,0.0,0.0,0.18995892141289783,-0.18995892141289783
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a market report says the benchmark was lifted by gains in naspers and miners. which exchange is being described?', 'south africa', 'south africa', 'united kingdom', 'economy and business', '2012')",South Africa,United Kingdom,Economy and business,2012,0.0,0.0,0.0,0.0,-0.36408793270805484,0.36408793270805484
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a market roundup mentions the all share index. which exchange is it associated with?', 'south africa', 'south africa', 'united kingdom', 'economy and business', '2011')",South Africa,United Kingdom,Economy and business,2011,0.0,0.0,0.0,0.0,-0.7440057755338509,0.7440057755338509
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a market story says a retailer joined the blue-chip index after a quarterly review. which exchange runs that benchmark?', 'south africa', 'south africa', 'united kingdom', 'economy and business', '2013')",South Africa,United Kingdom,Economy and business,2013,0.0,0.0,0.0,0.0,-0.5698767642386944,0.5698767642386944
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a market story says the resources-heavy local benchmark rallied after platinum prices rose. which exchange is most likely meant?', 'south africa', 'south africa', 'united kingdom', 'economy and business', '2010')",South Africa,United Kingdom,Economy and business,2010,0.0,0.0,0.0,0.0,0.015829910117741708,-0.015829910117741708
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a market wrap says the main equity benchmark closed higher on the all share index. which exchange is being referenced?', 'south africa', 'south africa', 'united kingdom', 'economy and business', '2011')",South Africa,United Kingdom,Economy and business,2011,1.0,0.0,0.0,0.0,0.4274075731790208,-0.4274075731790208
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', ""a media article says a late-night satirical news show on the country's public broadcaster was renewed. which show is the likely one?"", 'canada', 'canada', 'united states', 'media and culture', '2014')",Canada,United States,Media and culture,2014,0.0,0.0,0.0,0.0,-0.26133400167058474,0.26133400167058474
MAPLE 1B,41,tminus_eminus,"(T-, I-)","('', 'a media policy story says licence conditions for tv and radio are overseen by the communications regulator. which regulator is that?', 'south africa', 'south africa', 'united kingdom', 'media and culture', '2013')",South Africa,United Kingdom,Media and culture,2013,0.0,0.0,0.0,0.0,-0.8408964152537148,0.8408964152537148
